CustomerID,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,MonthlyTransactions,ComplaintFiled,SatisfactionScore,LoginFreqMonthly,Exited
15634891,Customer_289,680,Germany,Male,53,7,0.0,2,1,1,148860.4,8,0,5,17,0
15634892,Customer_290,532,France,Male,56,9,198715.38,3,0,0,65465.96,1,0,5,2,0
15634893,Customer_291,557,France,Male,18,2,0.0,1,1,1,195173.99,12,1,2,11,1
15634894,Customer_292,659,Spain,Male,50,1,171431.81,1,1,1,152874.93,11,0,4,5,0
15634895,Customer_293,509,France,Female,40,8,187385.53,2,1,0,156597.07,1,0,5,4,0
15634896,Customer_294,555,France,Male,48,10,39391.48,2,0,0,152642.05,5,0,5,4,0
15634897,Customer_295,639,Germany,Female,31,3,0.0,2,0,0,96264.71,1,0,3,7,0
15634898,Customer_296,624,Spain,Female,18,8,0.0,2,1,1,98902.15,11,1,2,8,1
15634899,Customer_297,647,France,Male,44,5,0.0,2,1,0,98232.92,3,0,2,2,0
15634900,Customer_298,677,Germany,Male,27,0,0.0,2,1,1,68343.85,4,1,2,19,1
15634901,Customer_299,511,France,Female,22,10,0.0,1,0,0,48627.67,0,0,2,4,1
15634902,Customer_300,655,France,Female,23,2,500.0,1,1,1,68857.13,6,0,5,13,0
15634903,Customer_301,524,Germany,Female,44,6,123557.92,1,1,1,100565.85,10,0,2,4,0
15634904,Customer_302,639,Germany,Male,39,8,0.0,1,1,1,101376.67,11,0,3,13,0
15634905,Customer_303,707,Germany,Female,46,7,141844.51,1,1,1,55062.89,9,0,1,9,1
15634906,Customer_304,686,Germany,Male,45,4,0.0,2,1,0,109976.24,1,0,5,5,1
15634907,Customer_305,553,Spain,Female,33,7,15073.45,2,1,1,58440.06,10,0,4,10,0
15634908,Customer_306,542,Germany,Female,37,1,46776.02,2,1,0,99667.52,1,1,1,5,1
15634909,Customer_307,789,France,Male,32,2,500.0,1,1,0,101227.61,3,0,5,4,0
15634910,Customer_308,719,Spain,Female,35,7,500.0,1,1,0,62944.44,0,1,5,0,1
15634911,Customer_309,630,France,Male,27,8,110466.92,1,1,1,97915.03,5,0,4,6,0
15634912,Customer_310,761,France,Female,42,9,0.0,2,1,1,33697.45,15,0,5,11,0
15634913,Customer_311,635,France,Male,49,7,0.0,2,1,0,57866.68,2,0,2,2,0
15634914,Customer_312,850,France,Female,29,3,500.0,2,1,0,142839.01,0,0,3,4,1
15634915,Customer_313,625,Spain,Male,52,5,128705.81,1,1,1,64190.92,9,0,1,4,1
15634916,Customer_314,850,Spain,Female,39,10,0.0,1,0,1,58928.53,11,0,5,19,0
15634917,Customer_315,666,Germany,Male,40,4,0.0,2,0,1,99759.98,6,1,1,12,1
15634918,Customer_316,533,France,Male,19,3,0.0,1,0,0,58331.38,2,0,3,4,0
15634919,Customer_317,653,France,Male,18,8,70254.95,2,1,0,60069.18,3,1,1,4,1
15634920,Customer_318,717,France,Female,39,9,43074.17,1,0,1,152125.24,11,0,5,8,0
15634921,Customer_319,651,France,Male,46,2,75573.77,1,1,1,34316.64,8,0,4,15,0
15634922,Customer_320,593,Germany,Female,30,0,0.0,1,1,0,159956.98,5,1,5,2,1
15634923,Customer_321,675,Germany,Male,56,6,122479.03,2,1,0,25640.09,1,0,4,2,0
15634924,Customer_322,710,Germany,Female,46,9,95279.78,1,1,1,53789.24,11,0,4,10,0
15634925,Customer_323,582,France,Male,28,7,42762.22,2,1,1,99472.2,11,0,4,9,0
15634926,Customer_324,644,Spain,Male,38,10,0.0,2,1,0,34173.98,4,1,2,1,1
15634927,Customer_325,553,Germany,Male,65,2,176670.38,2,1,0,30357.47,3,1,5,0,1
15634928,Customer_326,684,Germany,Male,24,2,0.0,1,1,1,35576.35,3,1,3,9,0
15634929,Customer_327,560,Germany,Male,43,5,133916.05,2,1,0,102348.7,1,0,3,2,0
15634930,Customer_328,672,France,Male,34,1,170756.1,2,1,0,147402.93,3,0,4,5,0
15634931,Customer_329,759,France,Female,45,5,101328.16,1,0,1,22430.29,4,0,4,13,0
15634932,Customer_330,714,France,Female,51,4,202674.41,2,1,0,64698.98,1,0,4,5,1
15634933,Customer_331,625,Spain,Female,33,6,2251.26,1,1,0,95852.54,1,0,4,3,0
15634934,Customer_332,524,France,Male,50,8,0.0,1,1,0,65004.3,2,0,5,2,0
15634935,Customer_333,652,France,Female,62,8,0.0,2,1,1,39573.34,6,1,2,12,1
15634936,Customer_334,614,France,Male,38,0,0.0,2,0,0,151277.16,1,0,5,7,0
15634937,Customer_335,652,France,Female,46,6,500.0,2,1,1,102608.13,7,0,3,5,0
15634938,Customer_336,660,Spain,Male,31,2,0.0,1,1,1,152853.14,10,1,1,17,1
15634939,Customer_337,611,Germany,Male,38,3,500.0,2,1,1,103843.98,11,1,4,10,0
15634940,Customer_338,584,France,Male,36,1,0.0,2,0,1,58352.94,15,0,4,14,0
15634941,Customer_339,690,France,Female,46,0,0.0,1,1,0,35546.64,4,0,1,1,1
15634942,Customer_340,797,France,Male,51,9,104672.83,2,1,1,56296.07,7,0,5,18,0
15634943,Customer_341,668,France,Female,36,2,36586.2,1,1,1,63142.84,10,0,5,12,0
15634944,Customer_342,643,France,Male,54,9,46113.24,1,0,0,93791.43,1,0,3,1,0
15634945,Customer_343,748,France,Female,54,8,0.0,4,0,0,33602.88,2,1,1,5,0
15634946,Customer_344,625,France,Female,47,0,215165.48,3,1,0,91390.69,4,1,1,1,1
15634947,Customer_345,774,Germany,Male,32,2,73557.43,1,1,0,57387.66,3,1,3,2,0
15634948,Customer_346,726,Germany,Male,31,10,0.0,2,1,0,101744.29,1,0,4,1,0
15634949,Customer_347,387,France,Female,29,4,110788.41,2,1,0,59811.45,2,1,1,3,1
15634950,Customer_348,688,France,Male,48,2,130476.48,2,1,0,154312.04,3,0,4,4,0
15634951,Customer_349,591,Germany,Male,24,3,31865.69,1,1,0,151982.27,3,0,3,4,0
15634952,Customer_350,725,Germany,Female,45,3,0.0,1,1,0,28196.45,1,1,2,3,0
15634953,Customer_351,494,Spain,Female,26,0,0.0,1,1,1,99930.26,8,0,3,15,1
15634954,Customer_352,643,Germany,Male,47,5,0.0,4,1,0,104734.32,1,0,3,3,1
15634955,Customer_353,633,France,Female,38,10,12830.18,2,0,1,53623.49,8,0,4,11,0
15634956,Customer_354,612,France,Male,52,6,120648.92,1,1,0,37270.37,0,0,4,1,0
15634957,Customer_355,746,Germany,Male,50,6,154287.39,2,0,1,88395.95,7,1,5,13,0
15634958,Customer_356,850,France,Female,53,5,132243.5,2,1,0,67796.23,3,0,4,4,0
15634959,Customer_357,674,Germany,Male,54,6,71793.85,1,1,1,31418.65,10,0,4,8,0
15634960,Customer_358,777,Spain,Male,39,2,500.0,2,1,1,34127.85,10,0,4,5,0
15634961,Customer_359,778,Germany,Female,25,4,70999.0,2,1,0,148250.39,2,0,1,2,0
15634962,Customer_360,850,France,Female,26,6,500.0,2,0,0,60506.34,4,1,5,1,0
15634963,Customer_361,724,Germany,Female,18,9,41718.82,2,0,1,100224.69,9,0,4,19,0
15634964,Customer_362,729,France,Female,26,4,0.0,2,0,0,41753.38,1,0,4,2,0
15634965,Customer_363,638,Germany,Female,38,9,71132.48,2,1,0,98252.31,3,0,2,3,0
15634966,Customer_364,558,Spain,Male,31,1,52395.44,2,1,0,34733.91,3,0,4,2,0
15634967,Customer_365,759,France,Male,36,5,500.0,1,0,0,50087.32,2,0,3,1,0
15634968,Customer_366,597,Spain,Female,43,6,60624.31,1,0,0,53572.76,2,0,5,1,0
15634969,Customer_367,458,Spain,Male,34,10,65576.05,1,1,1,71225.99,4,0,4,10,0
15634970,Customer_368,796,France,Female,25,1,104520.48,1,1,1,101914.96,5,1,3,9,0
15634971,Customer_369,632,France,Female,37,9,0.0,1,1,0,66839.2,3,1,1,3,1
15634972,Customer_370,683,France,Male,28,7,26199.5,2,1,1,56586.47,4,0,3,18,0
15634973,Customer_371,544,France,Female,35,4,124131.59,2,1,1,94047.38,6,0,4,8,0
15634974,Customer_372,733,France,Male,52,10,0.0,2,0,0,96203.69,1,0,3,1,0
15634975,Customer_373,624,Germany,Male,35,7,96052.7,2,1,0,99484.75,0,1,4,1,0
15634976,Customer_374,667,France,Female,57,2,54772.37,1,1,1,52172.87,9,1,5,15,0
15634977,Customer_375,709,France,Male,53,1,118068.8,1,0,1,58882.48,10,0,5,15,0
15634978,Customer_376,644,Spain,Male,31,6,109582.63,1,1,1,51477.96,7,0,2,11,0
15634979,Customer_377,581,France,Male,25,4,44761.48,1,0,0,196312.87,3,1,2,1,1
15634980,Customer_378,651,Spain,Female,37,4,92377.75,2,1,1,95681.65,9,0,3,10,0
15634981,Customer_379,614,France,Female,50,7,24133.59,2,1,0,30259.28,4,0,5,2,0
15634982,Customer_380,392,France,Female,32,8,0.0,1,1,1,107404.59,13,0,3,8,0
15634983,Customer_381,654,Germany,Female,47,7,21818.49,1,1,0,34842.78,0,1,3,3,1
15634984,Customer_382,734,Germany,Male,51,9,0.0,1,0,1,63873.55,9,0,3,18,0
15634985,Customer_383,475,Spain,Female,29,1,87086.88,1,1,1,148901.27,11,1,2,12,1
15634986,Customer_384,712,Germany,Female,30,9,115457.38,1,1,0,151094.08,1,0,3,1,0
15634987,Customer_385,712,Spain,Male,45,10,63817.43,2,1,0,146396.06,4,0,4,1,0
15634988,Customer_386,766,France,Male,39,6,86798.23,2,1,0,104229.65,2,0,1,2,1
15634989,Customer_387,677,France,Female,30,10,0.0,2,1,1,63487.75,9,0,3,8,0
15634990,Customer_388,628,Spain,Female,34,4,0.0,2,0,1,51547.42,4,0,1,9,0
15634991,Customer_389,650,Spain,Female,37,6,59951.02,1,0,1,98227.3,4,0,4,8,0
15634992,Customer_390,637,Spain,Female,20,2,500.0,2,1,1,93926.43,3,0,5,11,0
15634993,Customer_391,537,France,Female,46,3,148214.01,2,1,1,98977.01,8,0,4,7,0
15634994,Customer_392,614,France,Female,32,6,94827.52,2,1,1,54853.24,7,0,3,13,0
15634995,Customer_393,697,Spain,Female,18,1,0.0,2,1,0,73386.31,2,0,4,1,0
15634996,Customer_394,641,France,Male,37,1,0.0,1,1,1,63589.37,8,1,1,9,1
15634997,Customer_395,606,Spain,Female,29,0,0.0,1,1,0,104203.44,5,0,5,4,0
15634998,Customer_396,658,Spain,Male,56,0,106255.82,2,1,0,97370.53,2,0,5,3,0
15634999,Customer_397,579,France,Female,31,0,32717.41,2,1,0,28517.23,2,0,3,2,0
15635000,Customer_398,665,Spain,Male,25,5,500.0,2,1,1,69021.11,6,0,4,9,0
15635001,Customer_399,692,Spain,Male,43,4,4163.82,1,1,0,33787.13,2,0,4,0,0
15635002,Customer_400,664,France,Male,30,9,8631.52,1,0,0,40446.5,5,1,4,2,1
15635003,Customer_401,552,Spain,Male,29,7,87429.91,1,1,0,100466.69,2,0,5,5,0
15635004,Customer_402,732,Germany,Male,43,4,69003.44,1,1,0,58233.24,2,0,5,3,0
15635005,Customer_403,573,Spain,Male,26,0,500.0,1,1,1,107939.29,8,0,3,18,0
15635006,Customer_404,653,France,Female,21,7,221664.24,1,1,1,71445.38,9,1,2,11,0
15635007,Customer_405,780,Spain,Male,56,5,35542.29,2,1,1,30214.37,3,0,2,13,0
15635008,Customer_406,487,France,Male,44,7,17548.38,4,1,0,98490.34,1,1,2,1,1
15635009,Customer_407,569,France,Female,35,1,500.0,2,0,0,161949.21,0,1,5,5,0
15635010,Customer_408,656,Spain,Female,37,9,0.0,1,1,1,64152.34,7,0,2,11,0
15635011,Customer_409,603,France,Male,43,7,0.0,2,1,1,54360.7,5,0,4,7,0
15635012,Customer_410,507,France,Female,48,5,0.0,2,1,0,145822.05,3,1,3,7,1
15635013,Customer_411,654,Spain,Female,29,0,76429.83,2,1,0,48787.83,1,1,1,1,1
15635014,Customer_412,438,Spain,Male,42,0,500.0,1,1,0,47533.24,2,0,5,2,0
15635015,Customer_413,850,Germany,Male,32,9,0.0,1,0,1,69759.57,3,0,3,7,0
15635016,Customer_414,734,Germany,Female,35,4,44952.02,2,1,1,100930.05,5,0,4,14,0
15635017,Customer_415,566,France,Female,39,6,112574.19,1,1,1,70561.71,6,0,2,10,0
15635018,Customer_416,620,France,Female,37,3,79178.57,1,0,0,60161.75,2,0,4,4,0
15635019,Customer_417,497,France,Male,46,9,24066.99,1,1,1,59928.9,6,0,3,9,0
15635020,Customer_418,780,Germany,Male,43,4,81583.73,1,1,1,199999.0,8,0,5,9,0
15635021,Customer_419,664,Spain,Female,21,9,0.0,2,1,0,31668.06,1,0,2,3,1
15635022,Customer_420,519,Spain,Male,23,2,100455.56,2,1,1,58545.17,5,0,4,7,0
15635023,Customer_421,614,Spain,Male,33,1,141653.2,2,1,1,63976.88,8,0,3,11,0
15635024,Customer_422,718,France,Female,58,1,75754.34,2,1,0,151909.31,3,0,5,2,0
15635025,Customer_423,703,France,Male,28,4,97853.29,2,1,1,199999.0,7,0,3,8,0
15635026,Customer_424,704,France,Female,35,3,500.0,1,0,1,36556.61,8,0,4,12,0
15635027,Customer_425,662,Germany,Female,32,1,0.0,1,0,1,198418.57,8,0,4,5,0
15635028,Customer_426,430,France,Male,31,4,500.0,1,0,0,199999.0,1,0,5,2,0
15635029,Customer_427,850,Spain,Female,39,9,0.0,1,0,1,149357.92,9,0,5,11,0
15635030,Customer_428,616,France,Male,53,8,86821.98,2,1,0,152135.77,3,1,3,5,1
15635031,Customer_429,683,France,Female,43,7,0.0,1,1,0,148619.68,1,0,5,5,0
15635032,Customer_430,809,France,Male,29,8,60726.57,1,0,0,51392.07,0,1,3,1,1
15635033,Customer_431,672,Spain,Male,68,8,21187.27,1,1,0,151701.5,2,1,3,5,1
15635034,Customer_432,791,Germany,Female,38,7,27713.13,2,1,1,56458.57,7,1,1,12,1
15635035,Customer_433,761,France,Male,31,8,500.0,2,0,1,100843.0,9,0,4,16,0
15635036,Customer_434,802,France,Female,53,3,0.0,2,0,1,32309.05,8,0,1,19,0
15635037,Customer_435,709,Germany,Male,32,7,154604.49,1,0,1,49057.59,2,0,4,8,0
15635038,Customer_436,619,France,Male,56,1,86577.56,2,0,0,71736.19,3,1,3,3,0
15635039,Customer_437,603,Spain,Male,28,8,0.0,1,1,0,62721.73,1,0,5,3,0
15635040,Customer_438,824,Germany,Male,53,8,118739.48,1,0,0,61863.87,2,1,1,1,1
15635041,Customer_439,633,France,Male,40,10,0.0,1,1,1,100185.98,9,0,4,9,0
15635042,Customer_440,742,France,Female,52,2,87262.79,1,0,1,32712.84,8,0,4,10,0
15635043,Customer_441,592,Spain,Female,58,5,0.0,2,1,1,96871.9,8,0,5,11,0
15635044,Customer_442,613,France,Female,25,6,34772.25,1,1,1,65894.25,9,0,4,11,0
15635045,Customer_443,666,France,Female,52,2,70841.72,1,1,1,151455.83,9,0,1,10,1
15635046,Customer_444,608,Spain,Male,22,4,198674.38,1,1,0,149262.73,5,1,1,0,1
15635047,Customer_445,589,Spain,Female,26,0,500.0,2,1,1,27546.76,9,0,4,11,1
15635048,Customer_446,621,Spain,Male,29,10,62217.84,2,1,1,143633.9,13,0,4,15,0
15635049,Customer_447,721,Spain,Female,43,2,46730.84,2,1,1,104777.83,14,0,1,11,0
15635050,Customer_448,602,France,Male,38,7,114155.0,2,1,0,30735.27,2,0,3,1,0
15635051,Customer_449,653,France,Female,36,2,0.0,2,0,0,31104.28,2,0,3,4,0
15635052,Customer_450,813,Spain,Female,39,7,77890.36,1,1,0,94911.63,0,0,1,3,1
15635053,Customer_451,702,Germany,Female,44,8,0.0,1,1,0,98136.44,2,1,2,2,1
15635054,Customer_452,777,France,Female,45,5,83111.28,2,1,1,106054.52,4,0,5,21,0
15635055,Customer_453,676,Spain,Female,50,6,0.0,2,1,1,104700.32,10,0,5,11,0
15635056,Customer_454,638,France,Female,58,5,2316.54,2,0,0,27801.39,1,0,5,5,0
15635057,Customer_455,796,France,Male,37,7,0.0,4,1,0,58788.27,1,1,4,3,1
15635058,Customer_456,522,France,Male,32,6,500.0,2,0,0,156116.83,2,0,4,2,0
15635059,Customer_457,733,France,Male,44,9,7113.13,4,1,0,57510.26,1,0,4,0,0
15635060,Customer_458,774,France,Male,25,0,28776.92,2,1,1,67041.79,4,0,4,9,0
15635061,Customer_459,505,France,Male,30,2,0.0,1,0,0,57321.72,1,0,2,3,1
15635062,Customer_460,588,France,Male,48,2,184277.1,1,0,0,27651.34,1,1,3,1,0
15635063,Customer_461,673,Germany,Male,36,2,500.0,2,1,0,64653.91,1,0,5,2,0
15635064,Customer_462,695,Germany,Female,24,3,0.0,1,0,1,109529.01,4,0,5,14,0
15635065,Customer_463,756,Germany,Female,21,0,149139.23,1,1,1,33613.6,8,1,5,14,0
15635066,Customer_464,542,Spain,Male,38,10,169045.74,1,0,1,151321.07,6,0,5,13,0
15635067,Customer_465,582,France,Male,50,1,60211.4,1,0,1,60385.67,5,1,1,15,1
15635068,Customer_466,803,France,Male,50,4,75997.42,2,1,0,107283.99,1,0,5,6,0
15635069,Customer_467,730,Spain,Male,39,10,127618.3,2,0,0,59883.17,1,0,5,1,0
15635070,Customer_468,708,France,Female,60,5,37525.4,2,1,0,58552.16,0,0,5,4,0
15635071,Customer_469,650,Spain,Male,36,8,500.0,2,1,1,26126.63,10,0,5,15,0
15635072,Customer_470,645,France,Female,36,1,192646.51,1,1,0,62376.83,1,0,4,4,0
15635073,Customer_471,735,Spain,Female,18,8,500.0,1,1,1,55633.8,7,0,4,11,0
15635074,Customer_472,729,France,Female,33,6,0.0,2,1,0,99504.07,1,0,2,4,0
15635075,Customer_473,659,Spain,Male,47,8,500.0,1,0,1,61320.66,9,0,1,17,0
15635076,Customer_474,527,Germany,Female,55,3,70531.88,2,1,1,57042.65,12,0,2,13,0
15635077,Customer_475,521,Spain,Male,28,6,53954.23,2,1,1,90957.83,5,0,5,16,0
15635078,Customer_476,728,France,Male,43,0,29822.88,1,1,0,31291.97,1,0,4,4,0
15635079,Customer_477,688,Germany,Male,49,7,0.0,1,1,0,58041.37,2,0,5,4,0
15635080,Customer_478,623,Spain,Male,38,6,120191.69,1,1,1,34485.53,4,0,4,13,0
15635081,Customer_479,507,Germany,Male,18,6,22531.37,1,1,0,148307.1,1,0,4,1,0
15635082,Customer_480,778,Germany,Male,40,1,0.0,1,1,1,152334.22,9,0,2,10,0
15635083,Customer_481,591,Germany,Female,46,9,157470.06,2,1,0,145693.71,1,0,5,2,0
15635084,Customer_482,613,France,Female,27,8,0.0,2,1,1,33110.11,8,0,4,14,0
15635085,Customer_483,635,Germany,Male,35,10,624.18,1,1,0,145838.82,2,0,3,2,0
15635086,Customer_484,535,Germany,Male,25,7,54292.93,2,1,1,31960.37,3,0,2,8,1
15635087,Customer_485,519,Spain,Female,18,0,0.0,1,0,1,60666.07,10,0,5,10,0
15635088,Customer_486,668,France,Male,49,10,125169.94,1,0,1,21389.89,12,0,3,8,0
15635089,Customer_487,774,France,Female,37,0,0.0,2,1,0,161000.1,3,0,5,5,0
15635090,Customer_488,850,Spain,Female,55,4,0.0,2,1,0,199999.0,4,0,3,4,0
15635091,Customer_489,706,Spain,Male,47,1,0.0,2,0,0,62155.56,1,0,5,4,0
15635092,Customer_490,828,France,Male,34,0,500.0,2,1,1,151293.51,4,0,4,7,0
15635093,Customer_491,710,Germany,Male,37,9,0.0,2,1,0,43220.92,2,0,4,1,0
15635094,Customer_492,766,France,Male,44,10,81337.88,2,1,1,152123.56,7,0,4,12,0
15635095,Customer_493,648,France,Male,48,7,40750.02,2,1,0,62959.63,2,0,1,4,1
15635096,Customer_494,682,France,Female,41,3,103605.92,2,0,0,89930.2,1,0,3,5,0
15635097,Customer_495,690,France,Male,50,1,0.0,1,0,0,60030.17,0,0,5,1,0
15635098,Customer_496,660,Germany,Male,34,4,500.0,2,0,1,106677.32,7,0,2,16,0
15635099,Customer_497,619,France,Female,27,10,23177.79,1,1,1,53518.02,7,0,4,15,0
15635100,Customer_498,722,Spain,Male,37,5,0.0,1,1,0,98857.94,2,0,4,2,0
15635101,Customer_499,613,Spain,Male,40,7,0.0,1,0,0,98209.87,2,1,2,2,1
15635102,Customer_500,691,Germany,Male,24,6,0.0,2,0,1,53676.85,8,0,1,11,1
15635103,Customer_501,628,Germany,Male,23,6,0.0,1,0,0,65026.35,0,0,2,6,1
15635104,Customer_502,799,France,Female,42,0,0.0,1,1,0,63406.27,3,1,3,3,1
15635105,Customer_503,768,Spain,Male,33,2,120082.14,1,1,1,64179.11,8,0,5,15,0
15635106,Customer_504,595,Germany,Female,36,2,125769.04,2,1,1,37394.92,5,0,5,5,0
15635107,Customer_505,624,France,Male,34,6,157293.69,1,1,0,100093.36,1,0,4,3,0
15635108,Customer_506,619,Spain,Male,54,1,24824.73,2,1,0,101895.04,1,1,1,4,1
15635109,Customer_507,665,Spain,Male,51,9,37467.63,4,1,0,97952.66,4,0,5,2,0
15635110,Customer_508,448,Spain,Female,24,6,60331.52,1,1,0,33165.35,1,0,3,1,0
15635111,Customer_509,694,Germany,Male,32,8,96749.84,2,1,0,94988.02,2,1,1,6,1
15635112,Customer_510,517,Germany,Male,47,0,62020.2,1,1,0,104389.8,3,0,1,4,1
15635113,Customer_511,594,France,Female,44,1,42970.49,1,1,1,107813.05,12,0,4,12,0
15635114,Customer_512,710,Spain,Male,37,10,87773.59,2,0,1,105094.5,5,0,5,8,0
15635115,Customer_513,817,Spain,Male,25,5,0.0,2,1,1,100595.21,11,0,4,7,0
15635116,Customer_514,636,France,Female,30,1,0.0,1,1,0,144077.28,0,0,3,4,0
15635117,Customer_515,691,France,Male,32,1,121091.83,2,1,1,106759.38,10,0,5,12,0
15635118,Customer_516,541,France,Female,41,4,168258.39,1,1,1,26730.76,4,0,4,5,0
15635119,Customer_517,615,Spain,Female,56,6,0.0,2,1,0,63270.42,3,0,4,8,0
15635120,Customer_518,572,Spain,Female,30,3,0.0,2,0,0,105839.77,3,0,4,3,0
15635121,Customer_519,671,France,Female,26,5,0.0,1,1,0,56748.84,0,1,2,0,1
15635122,Customer_520,548,Germany,Male,36,2,0.0,2,0,0,154170.76,5,0,4,2,0
15635123,Customer_521,760,France,Female,49,3,132696.98,1,0,0,57682.66,2,1,1,2,1
15635124,Customer_522,583,Spain,Female,22,3,173616.77,2,1,0,48936.23,0,1,3,3,1
15635125,Customer_523,626,Spain,Male,53,3,40980.61,2,1,0,68232.59,7,0,4,3,0
15635126,Customer_524,579,Spain,Male,36,0,105358.98,2,1,1,69489.04,3,1,1,11,1
15635127,Customer_525,528,France,Female,29,3,94833.23,1,1,1,60569.94,12,0,4,11,0
15635128,Customer_526,493,France,Female,20,3,500.0,1,1,0,96367.81,2,1,3,3,0
15635129,Customer_527,422,France,Male,45,5,176753.84,2,1,0,149762.34,1,0,5,0,0
15635130,Customer_528,637,France,Female,36,8,0.0,2,1,1,99844.02,9,0,2,8,0
15635131,Customer_529,745,Spain,Male,39,9,158248.58,2,1,0,56951.49,0,0,4,3,0
15635132,Customer_530,602,Spain,Female,28,5,166908.89,2,1,1,66799.13,8,0,4,15,0
15635133,Customer_531,526,Spain,Female,34,5,108855.35,2,1,1,58714.4,8,0,5,8,0
15635134,Customer_532,571,Spain,Female,32,6,0.0,1,1,0,62145.97,1,1,3,1,0
15635135,Customer_533,620,Germany,Male,36,6,151151.0,1,1,0,92929.41,1,0,2,2,0
15635136,Customer_534,578,Spain,Female,30,0,97704.96,2,1,0,24301.04,1,0,3,6,0
15635137,Customer_535,739,Spain,Male,21,7,33245.09,1,1,1,32187.59,12,0,3,10,0
15635138,Customer_536,773,Spain,Male,68,0,21120.78,2,1,1,62850.79,6,0,3,12,0
15635139,Customer_537,624,France,Male,23,8,0.0,1,1,1,26016.75,8,0,3,11,1
15635140,Customer_538,494,France,Female,39,3,0.0,2,0,0,96295.84,2,0,3,4,0
15635141,Customer_539,552,France,Male,18,8,51431.13,2,1,1,96041.3,7,0,3,10,0
15635142,Customer_540,636,Spain,Male,18,7,51315.23,1,1,1,34072.84,5,0,4,17,0
15635143,Customer_541,518,Germany,Female,39,8,0.0,2,0,0,94390.48,1,0,2,4,0
15635144,Customer_542,649,France,Female,39,5,44096.11,2,1,0,31681.72,1,0,5,2,0
15635145,Customer_543,688,Germany,Female,51,8,0.0,1,1,1,100596.74,7,0,3,10,0
15635146,Customer_544,630,Germany,Female,42,3,150158.03,2,0,0,92585.66,3,0,3,1,0
15635147,Customer_545,648,France,Male,36,2,0.0,1,1,1,149198.97,7,1,4,10,0
15635148,Customer_546,557,France,Female,27,2,113557.34,2,1,1,153953.09,5,0,4,13,0
15635149,Customer_547,578,Germany,Female,54,7,89651.85,1,0,0,86963.51,3,1,1,3,1
15635150,Customer_548,643,Germany,Male,48,1,0.0,2,1,1,103017.55,10,1,4,14,0
15635151,Customer_549,598,Spain,Male,24,5,0.0,1,1,0,96573.11,1,1,1,1,1
15635152,Customer_550,650,Germany,Male,38,8,81761.82,2,0,1,105527.5,4,0,2,8,0
15635153,Customer_551,542,Spain,Male,39,8,71463.53,2,0,1,104673.41,8,0,3,10,0
15635154,Customer_552,506,Germany,Female,34,7,0.0,2,1,1,144775.67,14,0,1,7,0
15635155,Customer_553,626,Germany,Female,46,7,59041.28,2,1,0,97003.51,2,0,5,2,0
15635156,Customer_554,759,Spain,Female,47,0,500.0,1,1,1,57043.02,6,1,5,16,0
15635157,Customer_555,496,France,Male,35,10,0.0,3,0,0,102319.26,2,0,5,4,0
15635158,Customer_556,782,France,Male,34,6,106975.42,1,1,1,36251.28,10,0,4,13,0
15635159,Customer_557,790,France,Female,54,0,105267.08,1,1,1,50231.57,8,0,2,14,0
15635160,Customer_558,467,Spain,Male,48,8,0.0,1,1,0,49332.62,4,0,2,1,1
15635161,Customer_559,770,Germany,Female,38,2,188478.84,2,0,1,67734.96,12,0,2,11,0
15635162,Customer_560,516,Germany,Male,20,0,85957.06,2,0,1,109757.41,3,1,1,13,0
15635163,Customer_561,692,France,Female,41,7,123361.43,2,0,0,33128.77,2,1,4,4,0
15635164,Customer_562,799,France,Male,45,6,0.0,1,1,1,146992.32,13,0,1,13,0
15635165,Customer_563,686,France,Male,18,1,500.0,1,1,1,52944.55,8,0,1,15,0
15635166,Customer_564,701,France,Male,40,6,0.0,2,0,1,96207.63,14,0,5,11,0
15635167,Customer_565,727,Germany,Female,33,4,0.0,2,0,0,61900.85,2,0,3,0,0
15635168,Customer_566,850,France,Female,35,6,0.0,1,1,0,58917.42,3,0,4,2,0
15635169,Customer_567,592,France,Male,28,9,37170.53,2,1,1,59639.49,9,0,4,14,0
15635170,Customer_568,769,Spain,Female,36,6,180431.18,2,1,0,57887.67,2,0,4,5,0
15635171,Customer_569,528,France,Female,53,1,0.0,2,1,0,93266.16,2,1,3,7,1
15635172,Customer_570,533,Germany,Female,33,1,0.0,1,1,0,104286.66,0,0,3,4,1
15635173,Customer_571,684,Spain,Female,48,6,114037.37,2,1,0,146513.64,2,0,2,1,1
15635174,Customer_572,742,France,Male,29,2,171175.48,3,0,0,21463.59,2,0,3,1,0
15635175,Customer_573,708,Germany,Male,46,3,0.0,1,1,1,145752.0,11,1,2,16,1
15635176,Customer_574,611,Spain,Female,38,6,56019.64,1,0,0,60793.87,1,0,2,3,0
15635177,Customer_575,613,Spain,Female,41,1,0.0,2,1,1,62608.07,5,0,5,11,0
15635178,Customer_576,568,France,Female,38,1,82052.54,1,1,0,63556.94,1,0,5,0,0
15635179,Customer_577,679,Spain,Female,45,8,70520.41,1,0,1,62030.48,5,0,2,7,0
15635180,Customer_578,699,France,Male,18,10,31186.68,1,0,1,62472.87,4,1,1,15,0
15635181,Customer_579,757,France,Female,22,0,143685.0,2,0,1,20787.62,9,0,4,15,0
