CustomerID,Geography,Gender,Age,AgeGroup,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScore,MonthlyTransactions,ComplaintFiled,SatisfactionScore,LoginFreqMonthly,EngagementScore,HighValueCustomer,RF_ChurnProb,LR_ChurnProb,RF_ChurnPred,RiskSegment,Exited,ChurnLabel,ActiveLabel,HasCardLabel,ComplaintLabel,RF_ChurnProb_Pct,BalanceBand,CreditTier
15634729,Spain,Female,26,26-35,2,0.0,1,1,1,103216.02,590,9,0,4,15,7.25,0,0.1383288681782101,0.1431743991150715,0,Low,1,Churned,Active,Has Card,No Complaint,13.8,Zero,Fair
15634730,France,Female,44,36-45,6,121670.5,2,1,1,36572.73,618,7,0,4,8,5.35,1,0.0151435554198805,0.0439549559780366,0,Low,0,Retained,Active,Has Card,No Complaint,1.5,$75-150K,Fair
15634731,Germany,Female,39,36-45,8,169491.75,2,1,1,28957.38,679,8,0,1,13,6.6,1,0.2162762340355948,0.4918131359190236,0,Low,0,Retained,Active,Has Card,No Complaint,21.6,$150K+,Good
15634732,France,Female,49,46-55,3,31983.81,1,1,1,34063.41,721,10,0,3,13,7.1,0,0.040558136787168,0.170024872709213,0,Low,0,Retained,Active,Has Card,No Complaint,4.1,$25-75K,Good
15634733,France,Male,45,36-45,10,90035.06,2,1,1,33158.66,549,9,0,5,15,7.25,0,0.0143486740036216,0.0196000439214527,0,Low,0,Retained,Active,Has Card,No Complaint,1.4,$75-150K,Poor
15634734,France,Female,22,18-25,6,150395.91,2,0,1,31328.77,661,11,0,4,7,6.15,1,0.0213384929225873,0.046589255505474,0,Low,0,Retained,Active,No Card,No Complaint,2.1,$150K+,Fair
15634735,France,Male,29,26-35,6,162761.26,1,1,0,97636.53,643,1,0,4,2,0.65,1,0.0731813612111869,0.1523274591744634,0,Low,0,Retained,Inactive,Has Card,No Complaint,7.3,$150K+,Fair
15634736,Spain,Male,53,46-55,9,0.0,2,1,1,49917.16,716,8,0,4,15,7.0,0,0.0173533374928831,0.0889818866473093,0,Low,0,Retained,Active,Has Card,No Complaint,1.7,Zero,Good
15634737,France,Male,35,26-35,8,148414.96,2,0,1,25987.96,590,10,0,4,14,7.3,1,0.0301687951683298,0.0402578934712175,0,Low,0,Retained,Active,No Card,No Complaint,3.0,$75-150K,Fair
15634738,Germany,Male,51,46-55,2,84797.82,1,1,1,27582.95,652,6,0,3,10,5.5,0,0.106685245216207,0.2072515375880435,0,Low,0,Retained,Active,Has Card,No Complaint,10.7,$75-150K,Fair
15634739,Germany,Female,36,36-45,10,69872.63,2,1,1,96878.2,806,3,0,3,6,3.95,0,0.0784778653354678,0.1107201201509083,0,Low,0,Retained,Active,Has Card,No Complaint,7.8,$25-75K,Exceptional
15634740,France,Female,27,26-35,0,12821.14,1,0,0,107993.21,610,4,0,3,3,1.6,0,0.6207153226420651,0.4215503242086326,1,High,1,Churned,Inactive,No Card,No Complaint,62.1,$1-25K,Fair
15634741,Spain,Female,34,26-35,7,0.0,2,0,0,199999.0,757,0,0,4,5,1.0,0,0.0838796879647609,0.1623127910477911,0,Low,0,Retained,Inactive,No Card,No Complaint,8.4,Zero,Very Good
15634742,Spain,Male,27,26-35,3,0.0,1,0,0,102590.11,616,2,0,2,2,0.9,0,0.8768948039955466,0.7359742585693616,1,Critical,1,Churned,Inactive,No Card,No Complaint,87.7,Zero,Fair
15634743,France,Male,31,26-35,1,500.0,1,1,1,30248.58,638,7,1,3,11,5.95,0,0.7936607516821391,0.8118950490708137,1,Critical,1,Churned,Active,Has Card,Complaint,79.4,$1-25K,Fair
15634744,France,Female,40,36-45,4,150332.12,1,0,1,101537.6,613,6,0,5,8,5.1,1,0.0080462180445313,0.0163264754817167,0,Low,0,Retained,Active,No Card,No Complaint,0.8,$150K+,Fair
15634745,France,Male,43,36-45,3,0.0,1,1,0,93541.44,552,3,0,3,2,1.15,0,0.7998644731129971,0.5277608669571159,1,Critical,1,Churned,Inactive,Has Card,No Complaint,80.0,Zero,Poor
15634746,France,Female,20,18-25,0,166533.45,1,1,0,55734.77,553,2,0,4,4,1.3,1,0.15411022547532,0.2720072087674701,0,Low,0,Retained,Inactive,Has Card,No Complaint,15.4,$150K+,Poor
15634747,France,Female,37,36-45,6,0.0,2,1,1,103989.29,712,8,0,2,10,6.0,0,0.1924072929120163,0.4248254049301431,0,Low,0,Retained,Active,Has Card,No Complaint,19.2,Zero,Good
15634748,Germany,Female,31,26-35,3,0.0,1,1,1,149914.23,601,10,0,4,12,6.9,0,0.0954207109226104,0.1058544216741855,0,Low,0,Retained,Active,Has Card,No Complaint,9.5,Zero,Fair
15634749,Germany,Male,30,26-35,7,0.0,1,1,0,28987.54,580,1,0,4,5,1.25,0,0.1921733691013409,0.3047769037615838,0,Low,0,Retained,Inactive,Has Card,No Complaint,19.2,Zero,Fair
15634750,France,Female,39,36-45,8,21065.15,1,1,1,58524.11,585,10,1,3,17,7.9,0,0.5587378732144098,0.7281849720111606,1,High,0,Retained,Active,Has Card,Complaint,55.9,$1-25K,Fair
15634751,France,Male,31,26-35,7,70253.9,1,0,1,33298.83,495,7,0,3,10,5.75,0,0.1733915152265476,0.2448738808472953,0,Low,0,Retained,Active,No Card,No Complaint,17.3,$25-75K,Very Poor
15634752,Spain,Female,53,46-55,0,0.0,1,0,1,106055.93,589,6,1,4,7,4.9,0,0.6344830063495365,0.6657396997119008,1,High,0,Retained,Active,No Card,Complaint,63.4,Zero,Fair
15634753,France,Male,51,46-55,7,0.0,1,1,0,101627.75,630,2,0,4,3,1.1,0,0.0782794169565036,0.2695373939118838,0,Low,0,Retained,Inactive,Has Card,No Complaint,7.8,Zero,Fair
15634754,France,Male,51,46-55,4,103256.56,2,0,1,34465.52,557,3,0,3,14,5.55,1,0.0945604462374262,0.14067336976705,0,Low,0,Retained,Active,No Card,No Complaint,9.5,$75-150K,Poor
15634755,France,Male,32,26-35,0,16447.58,2,1,1,24877.72,679,11,0,2,7,6.15,0,0.3163398139232089,0.4757999675324522,0,Medium,0,Retained,Active,Has Card,No Complaint,31.6,$1-25K,Good
15634756,Spain,Female,27,26-35,8,500.0,2,1,1,151571.1,635,6,0,5,17,6.9,0,0.0337428836798397,0.0201544218669787,0,Low,0,Retained,Active,Has Card,No Complaint,3.4,$1-25K,Fair
15634757,France,Male,38,36-45,8,0.0,2,0,1,103324.39,580,9,1,5,11,6.45,0,0.5839833821215394,0.3048913314125726,1,High,1,Churned,Active,No Card,Complaint,58.4,Zero,Fair
15634758,Germany,Male,36,36-45,6,172469.19,2,1,0,96535.47,666,5,1,2,1,1.45,1,0.7675624126244969,0.9349668674111608,1,Critical,0,Retained,Inactive,Has Card,Complaint,76.8,$150K+,Fair
15634759,Spain,Male,31,26-35,6,113086.15,2,1,0,101588.28,649,2,1,2,1,0.7,1,0.9244014357815592,0.9389692320994554,1,Critical,1,Churned,Inactive,Has Card,Complaint,92.4,$75-150K,Fair
15634760,France,Female,25,18-25,10,500.0,1,1,1,31448.16,719,9,0,4,10,6.25,0,0.0811267512396354,0.0660675615594027,0,Low,0,Retained,Active,Has Card,No Complaint,8.1,$1-25K,Good
15634761,Germany,Female,37,36-45,0,0.0,2,1,1,54258.86,523,8,0,4,13,6.6,0,0.0990320144878292,0.1674356282291194,0,Low,0,Retained,Active,Has Card,No Complaint,9.9,Zero,Poor
15634762,France,Female,33,26-35,8,0.0,1,1,1,99274.34,797,7,1,4,13,6.35,0,0.5757171734046259,0.6191619602634757,1,High,0,Retained,Active,Has Card,Complaint,57.6,Zero,Very Good
15634763,Germany,Female,45,36-45,0,80343.49,4,1,1,53156.43,626,10,0,3,12,6.9,0,0.1504500132328579,0.252731588038673,0,Low,0,Retained,Active,Has Card,No Complaint,15.0,$75-150K,Fair
15634764,Germany,Male,45,36-45,6,3056.0,1,1,1,54436.62,727,7,0,5,14,6.55,0,0.0321056647863749,0.0221109871954374,0,Low,0,Retained,Active,Has Card,No Complaint,3.2,$1-25K,Good
15634765,Germany,Male,50,46-55,8,0.0,1,1,1,58611.37,542,10,1,2,5,5.5,0,0.853266928907067,0.9313515743928588,1,Critical,1,Churned,Active,Has Card,Complaint,85.3,Zero,Poor
15634766,France,Female,24,18-25,8,56449.36,2,0,0,59660.53,649,0,1,2,2,0.4,0,0.8103442505240114,0.9552741904934188,1,Critical,0,Retained,Inactive,No Card,Complaint,81.0,$25-75K,Fair
15634767,Spain,Male,42,36-45,4,118320.99,1,0,1,104319.63,613,10,0,4,11,6.7,1,0.0071013416644633,0.0408457726108763,0,Low,0,Retained,Active,No Card,No Complaint,0.7,$75-150K,Fair
15634768,France,Male,29,26-35,5,117206.83,1,0,1,199231.72,690,8,0,2,11,6.2,1,0.1751933859752687,0.2744179613695934,0,Low,0,Retained,Active,No Card,No Complaint,17.5,$75-150K,Good
15634769,France,Male,24,18-25,1,0.0,1,1,1,154517.02,789,10,0,5,14,7.3,0,0.1619523606738224,0.0591269126189645,0,Low,0,Retained,Active,Has Card,No Complaint,16.2,Zero,Very Good
15634770,France,Male,33,26-35,1,0.0,2,1,0,100551.01,655,2,0,4,1,0.7,0,0.2149851131735907,0.3219102676506821,0,Low,0,Retained,Inactive,Has Card,No Complaint,21.5,Zero,Fair
15634771,Germany,Male,49,46-55,9,168429.54,1,0,0,97063.71,599,1,0,2,4,1.05,1,0.5316821977969394,0.484065850248142,1,High,0,Retained,Inactive,No Card,No Complaint,53.2,$150K+,Fair
15634772,Germany,Male,33,26-35,8,193592.03,2,1,0,56678.53,654,1,0,5,3,0.85,1,0.0819409708138561,0.0505174206776992,0,Low,0,Retained,Inactive,Has Card,No Complaint,8.2,$150K+,Fair
15634773,France,Male,55,46-55,0,0.0,2,0,0,58617.62,437,4,0,3,6,2.2,0,0.3952573639293528,0.7568855236095744,0,Medium,0,Retained,Inactive,No Card,No Complaint,39.5,Zero,Very Poor
15634774,Germany,Male,44,36-45,9,500.0,1,1,1,99654.83,609,4,0,3,9,4.8,0,0.1259447594310899,0.1349393155387713,0,Low,0,Retained,Active,Has Card,No Complaint,12.6,$1-25K,Fair
15634775,France,Male,33,26-35,4,164442.13,2,1,0,27569.08,451,1,0,5,4,1.05,1,0.0907617314704618,0.1075660758428131,0,Low,0,Retained,Inactive,Has Card,No Complaint,9.1,$150K+,Very Poor
15634776,Germany,Male,50,46-55,6,63756.57,2,1,0,147821.03,742,4,0,2,3,1.6,0,0.3666250105254007,0.5338789515255606,0,Medium,0,Retained,Inactive,Has Card,No Complaint,36.7,$25-75K,Very Good
15634777,France,Male,42,36-45,9,0.0,3,1,0,29289.92,728,2,1,2,1,0.7,0,0.9347662194973192,0.9787638688929992,1,Critical,1,Churned,Inactive,Has Card,Complaint,93.5,Zero,Good
15634778,Germany,Female,27,26-35,5,1790.13,1,1,1,29883.84,708,2,0,2,9,4.3,0,0.6378320718937623,0.4191122459763937,1,High,1,Churned,Active,Has Card,No Complaint,63.8,$1-25K,Good
15634779,France,Male,58,56-65,5,130705.78,2,1,1,26414.47,571,2,0,2,14,5.3,1,0.2427831250703034,0.3894939103647215,0,Low,0,Retained,Active,Has Card,No Complaint,24.3,$75-150K,Poor
15634780,Spain,Female,40,36-45,5,55913.26,2,1,1,25379.87,521,5,0,3,11,5.45,0,0.1408121983165164,0.1562681566825884,0,Low,0,Retained,Active,Has Card,No Complaint,14.1,$25-75K,Poor
15634781,France,Female,38,36-45,7,125694.34,2,0,0,28055.47,740,4,1,1,5,2.0,1,0.7430958297841396,0.9720754396105468,1,High,0,Retained,Inactive,No Card,Complaint,74.3,$75-150K,Very Good
15634782,France,Female,28,26-35,6,53675.35,1,1,1,24100.65,850,8,0,2,11,6.2,0,0.2866704246098917,0.354999752944217,0,Medium,0,Retained,Active,Has Card,No Complaint,28.7,$25-75K,Exceptional
15634783,France,Male,50,46-55,4,500.0,1,1,0,62910.03,710,1,0,4,2,0.65,0,0.0608257963020156,0.1881930897576343,0,Low,0,Retained,Inactive,Has Card,No Complaint,6.1,$1-25K,Good
15634784,Spain,Male,43,36-45,9,59632.06,1,1,1,105730.03,795,11,0,4,14,7.55,0,0.0193836099413073,0.0432133269923496,0,Low,0,Retained,Active,Has Card,No Complaint,1.9,$25-75K,Very Good
15634785,Spain,Male,44,36-45,1,500.0,1,1,0,93671.04,668,1,1,5,3,0.85,0,0.4898359320367457,0.5431217876358492,0,Medium,0,Retained,Inactive,Has Card,Complaint,49.0,$1-25K,Fair
15634786,France,Female,32,26-35,9,68438.63,1,1,0,28797.42,622,4,1,1,3,1.6,0,0.9404713795183648,0.9829862973831822,1,Critical,1,Churned,Inactive,Has Card,Complaint,94.0,$25-75K,Fair
15634787,Germany,Male,47,46-55,5,23577.56,2,1,0,96519.78,813,3,0,5,2,1.15,0,0.0422084807118346,0.056624640089095,0,Low,0,Retained,Inactive,Has Card,No Complaint,4.2,$1-25K,Exceptional
15634788,Spain,Female,48,46-55,9,20873.79,1,0,1,60397.28,644,1,0,5,13,4.85,0,0.0564025522943853,0.0168825468714449,0,Low,0,Retained,Active,No Card,No Complaint,5.6,$1-25K,Fair
15634789,Germany,Female,30,26-35,4,0.0,2,1,0,58222.87,744,0,0,1,2,0.4,0,0.5942393449468526,0.8934559453974696,1,High,0,Retained,Inactive,Has Card,No Complaint,59.4,Zero,Very Good
15634790,Germany,Male,22,18-25,3,0.0,1,1,0,65601.21,636,0,0,1,3,0.6,0,0.8862882792828221,0.9275312367246942,1,Critical,1,Churned,Inactive,Has Card,No Complaint,88.6,Zero,Fair
15634791,France,Male,44,36-45,9,500.0,1,1,0,62625.83,621,4,0,4,3,1.6,0,0.0790573624420542,0.1452098698375523,0,Low,0,Retained,Inactive,Has Card,No Complaint,7.9,$1-25K,Fair
15634792,France,Female,20,18-25,10,0.0,1,1,1,27816.47,630,7,1,3,9,5.55,0,0.5904447606680574,0.8708780548056144,1,High,0,Retained,Active,Has Card,Complaint,59.0,Zero,Fair
15634793,Spain,Male,39,36-45,4,149833.08,2,1,0,28845.05,690,4,0,1,1,1.2,1,0.7518626866851176,0.7590234896268425,1,Critical,1,Churned,Inactive,Has Card,No Complaint,75.2,$75-150K,Good
15634794,Spain,Male,33,26-35,8,0.0,2,1,0,23052.17,610,3,0,5,4,1.55,0,0.0718907104806202,0.106907264959598,0,Low,0,Retained,Inactive,Has Card,No Complaint,7.2,Zero,Fair
15634795,Germany,Female,51,46-55,1,103929.56,2,1,0,150205.85,849,2,0,4,2,0.9,1,0.0680123685391371,0.1431722106576648,0,Low,0,Retained,Inactive,Has Card,No Complaint,6.8,$75-150K,Exceptional
15634796,France,Male,33,26-35,5,26504.99,1,1,1,103343.12,678,5,0,5,13,5.85,0,0.0152238322612342,0.0274108882573322,0,Low,0,Retained,Active,Has Card,No Complaint,1.5,$25-75K,Good
15634797,France,Female,50,46-55,10,84558.15,1,1,0,95799.5,633,1,0,2,2,0.65,0,0.7121309274212839,0.5741808719154861,1,High,1,Churned,Inactive,Has Card,No Complaint,71.2,$75-150K,Fair
15634798,Germany,Female,32,26-35,8,105710.23,2,1,1,93501.11,585,11,0,4,7,6.15,1,0.0010254960334462,0.0410730807874426,0,Low,0,Retained,Active,Has Card,No Complaint,0.1,$75-150K,Fair
15634799,Spain,Female,48,46-55,9,188853.16,1,1,0,65145.24,705,1,1,5,3,0.85,1,0.2411147471745455,0.3890203905214024,0,Low,0,Retained,Inactive,Has Card,Complaint,24.1,$150K+,Good
15634800,Spain,Male,60,56-65,4,17443.84,1,0,1,101104.13,433,7,0,3,8,5.35,0,0.2071218109794179,0.2715256985895253,0,Low,0,Retained,Active,No Card,No Complaint,20.7,$1-25K,Very Poor
15634801,Spain,Male,26,26-35,10,0.0,1,0,0,30746.85,631,3,0,5,4,1.55,0,0.1688886911108896,0.1009262947666533,0,Low,0,Retained,Inactive,No Card,No Complaint,16.9,Zero,Fair
15634802,Germany,Male,41,36-45,5,75825.15,2,1,1,100950.32,725,9,0,4,15,7.25,0,0.0160981585176669,0.0563277096946317,0,Low,0,Retained,Active,Has Card,No Complaint,1.6,$75-150K,Good
15634803,France,Male,68,65+,9,0.0,2,1,1,54192.53,540,8,0,5,11,6.2,0,0.1267669772874777,0.0617181043706932,0,Low,0,Retained,Active,Has Card,No Complaint,12.7,Zero,Poor
15634804,France,Male,38,36-45,3,57201.59,1,1,0,198812.79,687,2,0,5,4,1.3,0,0.0443056338537085,0.0608430683594988,0,Low,0,Retained,Inactive,Has Card,No Complaint,4.4,$25-75K,Good
15634805,Spain,Male,38,36-45,4,0.0,1,1,1,199999.0,697,5,0,5,7,4.65,0,0.0770118966570863,0.0343379439895756,0,Low,0,Retained,Active,Has Card,No Complaint,7.7,Zero,Good
15634806,Germany,Male,46,46-55,7,0.0,1,0,1,25657.74,622,9,0,4,10,6.25,0,0.1080219133630622,0.091558681744201,0,Low,0,Retained,Active,No Card,No Complaint,10.8,Zero,Fair
15634807,France,Male,38,36-45,0,86053.13,1,1,0,27175.01,663,0,0,5,2,0.4,0,0.0951588486965004,0.1003903243952245,0,Low,0,Retained,Inactive,Has Card,No Complaint,9.5,$75-150K,Fair
15634808,France,Female,19,18-25,0,88417.9,2,1,0,34746.56,642,3,1,3,1,0.95,0,0.8914999510942159,0.9521738765417962,1,Critical,1,Churned,Inactive,Has Card,Complaint,89.1,$75-150K,Fair
15634809,Germany,Male,50,46-55,9,68494.75,2,1,0,65485.26,561,2,0,3,4,1.3,0,0.2228973889338565,0.3120951376404215,0,Low,0,Retained,Inactive,Has Card,No Complaint,22.3,$25-75K,Poor
15634810,France,Male,18,18-25,3,25501.1,1,1,0,94248.43,814,1,0,4,5,1.25,0,0.0919848760908813,0.2542229922565396,0,Low,0,Retained,Inactive,Has Card,No Complaint,9.2,$25-75K,Exceptional
15634811,France,Female,33,26-35,9,151507.03,2,1,1,150336.68,690,4,0,4,6,4.2,1,0.0144938358141086,0.0367609828963632,0,Low,0,Retained,Active,Has Card,No Complaint,1.4,$150K+,Good
15634812,Germany,Female,51,46-55,2,0.0,2,1,1,66545.82,639,8,0,2,12,6.4,0,0.5633599702200102,0.5354048746381047,1,High,1,Churned,Active,Has Card,No Complaint,56.3,Zero,Fair
15634813,Germany,Male,34,26-35,4,95584.09,1,1,1,149723.58,646,9,0,3,11,6.45,0,0.0241746080216865,0.1550953238097139,0,Low,0,Retained,Active,Has Card,No Complaint,2.4,$75-150K,Fair
15634814,Germany,Male,30,26-35,10,142299.51,1,1,1,148607.41,735,6,0,3,8,5.1,1,0.1203346906245471,0.1123137100939609,0,Low,0,Retained,Active,Has Card,No Complaint,12.0,$75-150K,Good
15634815,France,Female,47,46-55,9,48598.09,1,1,1,99888.88,479,7,1,1,14,6.55,0,0.7017924251219899,0.9705289062445056,1,High,0,Retained,Active,Has Card,Complaint,70.2,$25-75K,Very Poor
15634816,Germany,Female,28,26-35,7,177460.4,1,0,1,66693.69,633,6,1,4,10,5.5,1,0.2665200630080944,0.4132303210404049,0,Medium,0,Retained,Active,No Card,Complaint,26.7,$150K+,Fair
15634817,France,Female,24,18-25,0,53913.78,2,1,0,100185.89,529,0,0,2,4,0.8,0,0.5973157181768659,0.7721520375517259,1,High,1,Churned,Inactive,Has Card,No Complaint,59.7,$25-75K,Poor
15634818,France,Female,41,36-45,4,141019.99,1,1,1,93245.34,722,6,0,3,6,4.7,1,0.0641817758257384,0.1307573239965253,0,Low,0,Retained,Active,Has Card,No Complaint,6.4,$75-150K,Good
15634819,Germany,Male,35,26-35,4,6942.27,2,0,1,61575.27,722,10,0,5,11,6.7,0,0.0244501786652788,0.0180982794932221,0,Low,0,Retained,Active,No Card,No Complaint,2.4,$1-25K,Good
15634820,Germany,Female,24,18-25,1,0.0,2,1,0,106961.55,620,2,0,4,3,1.1,0,0.1620953695569003,0.3499428821841394,0,Low,0,Retained,Inactive,Has Card,No Complaint,16.2,Zero,Fair
15634821,Spain,Male,45,36-45,4,0.0,1,1,1,146202.02,694,9,0,1,14,7.05,0,0.149925511366655,0.7072989665269008,0,Low,0,Retained,Active,Has Card,No Complaint,15.0,Zero,Good
15634822,Germany,Female,43,36-45,7,0.0,1,1,1,94248.51,689,6,0,1,10,5.5,0,0.3957856126292181,0.6984964718115776,0,Medium,0,Retained,Active,Has Card,No Complaint,39.6,Zero,Good
15634823,Germany,Female,34,26-35,9,168371.51,2,0,0,28574.79,808,2,0,2,1,0.7,1,0.4133652254765305,0.4164530461917888,0,Medium,0,Retained,Inactive,No Card,No Complaint,41.3,$150K+,Exceptional
15634824,France,Female,34,26-35,6,48941.78,2,0,0,63101.54,704,2,1,5,0,0.5,0,0.2476661164410364,0.4115015645685834,0,Low,0,Retained,Inactive,No Card,Complaint,24.8,$25-75K,Good
15634825,France,Male,43,36-45,1,113066.08,2,1,0,55644.36,541,1,0,3,1,0.45,1,0.2902299395098913,0.3879752868750808,0,Medium,0,Retained,Inactive,Has Card,No Complaint,29.0,$75-150K,Poor
15634826,France,Male,51,46-55,5,0.0,1,1,0,149405.46,580,6,1,4,2,1.9,0,0.5430838054255581,0.8417397329166767,1,High,1,Churned,Inactive,Has Card,Complaint,54.3,Zero,Fair
15634827,France,Female,34,26-35,9,115104.04,1,0,1,101112.29,661,9,0,4,10,6.25,1,5.831746198671974e-05,0.0349353185506287,0,Low,0,Retained,Active,No Card,No Complaint,0.0,$75-150K,Fair
15634828,Spain,Female,45,36-45,10,71028.99,2,1,1,63786.56,454,7,0,3,11,5.95,0,0.0780651951927154,0.1919876313185744,0,Low,0,Retained,Active,Has Card,No Complaint,7.8,$25-75K,Very Poor
15634829,France,Female,44,36-45,10,1048.95,2,1,0,48416.87,761,0,0,4,4,0.8,0,0.0598711209741622,0.1291860045418978,0,Low,0,Retained,Inactive,Has Card,No Complaint,6.0,$1-25K,Very Good
15634830,Spain,Male,47,46-55,0,83465.57,1,0,1,99444.41,684,16,0,5,11,8.2,0,0.0506991378492916,0.0217964770174765,0,Low,0,Retained,Active,No Card,No Complaint,5.1,$75-150K,Good
15634831,Germany,Male,38,36-45,9,168769.78,2,1,1,29640.71,492,9,0,5,10,6.25,1,0.0286704662715434,0.0250429937310962,0,Low,0,Retained,Active,Has Card,No Complaint,2.9,$150K+,Very Poor
15634832,Spain,Male,27,26-35,9,73289.68,1,0,0,145498.05,646,2,0,5,2,0.9,0,0.0692934140584966,0.046889694974965,0,Low,0,Retained,Inactive,No Card,No Complaint,6.9,$25-75K,Fair
15634833,Germany,Male,32,26-35,2,99186.78,1,1,1,105129.81,850,7,1,1,9,5.55,1,0.8427247688557126,0.9537353351154736,1,Critical,1,Churned,Active,Has Card,Complaint,84.3,$75-150K,Exceptional
15634834,Germany,Female,41,36-45,10,84924.0,1,1,1,67766.82,600,6,0,4,7,4.9,0,0.0227438775939367,0.0503474862804894,0,Low,0,Retained,Active,Has Card,No Complaint,2.3,$75-150K,Fair
15634835,France,Male,58,56-65,10,77320.2,2,0,0,61358.02,510,5,0,4,6,2.45,0,0.168639736954034,0.1417055829695521,0,Low,0,Retained,Inactive,No Card,No Complaint,16.9,$75-150K,Poor
15634836,France,Female,32,26-35,5,21068.07,1,1,1,150159.97,597,8,0,5,15,7.0,0,0.0120936367748954,0.0245547994594332,0,Low,0,Retained,Active,Has Card,No Complaint,1.2,$1-25K,Fair
15634837,Germany,Female,46,46-55,8,105073.91,1,0,0,25142.92,484,0,0,5,5,1.0,1,0.1085557386285171,0.0789018041747084,0,Low,0,Retained,Inactive,No Card,No Complaint,10.9,$75-150K,Very Poor
15634838,France,Female,34,26-35,0,22906.39,2,1,0,57808.45,676,0,1,4,3,0.6,0,0.5924260056114082,0.8292045630395283,1,High,0,Retained,Inactive,Has Card,Complaint,59.2,$1-25K,Good
15634839,France,Male,39,36-45,5,191774.13,2,1,1,65220.05,550,10,0,4,19,8.3,1,0.0327557143961733,0.0564565817322386,0,Low,0,Retained,Active,Has Card,No Complaint,3.3,$150K+,Poor
15634840,Germany,Female,54,46-55,1,15792.97,1,0,0,103536.02,712,1,0,4,2,0.65,0,0.1008530801401601,0.1725718480754376,0,Low,0,Retained,Inactive,No Card,No Complaint,10.1,$1-25K,Good
15634841,France,Male,46,46-55,8,159889.17,1,1,1,60251.3,673,4,1,4,16,6.2,1,0.2497065211372338,0.4671737971633553,0,Low,0,Retained,Active,Has Card,Complaint,25.0,$150K+,Good
15634842,Spain,Female,24,18-25,1,500.0,1,0,0,26781.82,586,1,0,2,1,0.45,0,0.5382878127411803,0.6828982453909138,1,High,0,Retained,Inactive,No Card,No Complaint,53.8,$1-25K,Fair
15634843,Spain,Male,31,26-35,2,0.0,2,1,1,67223.77,508,11,0,4,13,7.35,0,0.1186729949619608,0.1327914350806468,0,Low,0,Retained,Active,Has Card,No Complaint,11.9,Zero,Poor
15634844,Spain,Male,51,46-55,1,0.0,1,1,1,97778.16,679,8,0,3,11,6.2,0,0.158650129380255,0.2960484801747766,0,Low,0,Retained,Active,Has Card,No Complaint,15.9,Zero,Good
15634845,France,Male,39,36-45,10,24216.79,1,0,0,26532.76,657,3,1,2,0,0.75,0,0.9249367774211004,0.9433376539423672,1,Critical,1,Churned,Inactive,No Card,Complaint,92.5,$1-25K,Fair
15634846,France,Male,25,18-25,3,0.0,1,0,0,23815.04,502,3,1,3,4,1.55,0,0.8660421081930704,0.952085920004006,1,Critical,1,Churned,Inactive,No Card,Complaint,86.6,Zero,Poor
15634847,Spain,Female,28,26-35,3,116254.74,2,0,0,100987.36,573,1,0,4,0,0.25,1,0.077366260659978,0.120278495868904,0,Low,0,Retained,Inactive,No Card,No Complaint,7.7,$75-150K,Poor
15634848,France,Male,45,36-45,9,0.0,2,0,0,106792.61,500,3,0,3,2,1.15,0,0.5074006157363077,0.3904896218283453,1,High,0,Retained,Inactive,No Card,No Complaint,50.7,Zero,Poor
15634849,Spain,Female,48,46-55,0,88113.76,1,1,1,23626.93,562,4,0,2,14,5.8,0,0.2688279326897236,0.4460222856100408,0,Medium,0,Retained,Active,Has Card,No Complaint,26.9,$75-150K,Poor
15634850,Spain,Female,38,36-45,7,95868.01,1,1,1,154190.87,626,12,0,4,10,7.0,0,0.0107583071980653,0.0446465241201374,0,Low,0,Retained,Active,Has Card,No Complaint,1.1,$75-150K,Fair
15634851,Spain,Male,65,56-65,4,92813.94,1,0,1,54442.52,587,4,0,5,11,5.2,0,0.0632875233725045,0.0337869833750214,0,Low,0,Retained,Active,No Card,No Complaint,6.3,$75-150K,Fair
15634852,France,Female,47,46-55,7,64537.55,1,1,1,62423.95,529,7,0,3,10,5.75,0,0.3963829086675567,0.1588563804776978,0,Medium,1,Churned,Active,Has Card,No Complaint,39.6,$25-75K,Poor
15634853,France,Male,35,26-35,5,21077.19,2,1,1,144767.11,682,9,0,4,19,8.05,0,0.0215395068598436,0.0600811304446562,0,Low,0,Retained,Active,Has Card,No Complaint,2.2,$1-25K,Good
